Pedido_ID,Zona,Hora_disponibilidad,Acción,Vehículo_asignado,Acción_antes
2650,Este,2025-07-03 04:09:00,Cargar vehículo,VAN-606,Confirmación
2651,Este,2025-07-03 04:10:00,Confirmación,VAN-733,Cargar vehículo
2652,Sur,2025-07-03 04:11:00,Ruta principal,VAN-843,Ruta principal
2653,Sur,2025-07-03 04:12:00,Confirmación,VAN-642,Recoger pedido
2654,Centro,2025-07-03 04:13:00,Confirmación,VAN-242,Ruta principal
2655,Centro,2025-07-03 04:14:00,Ruta principal,VAN-383,Confirmación
2656,Oeste,2025-07-03 04:15:00,Entrega,VAN-600,Ruta principal
2657,Oeste,2025-07-03 04:16:00,Recoger pedido,VAN-769,Confirmación
2658,Norte,2025-07-03 04:17:00,Cargar vehículo,VAN-126,Confirmación
2659,Sur,2025-07-03 04:18:00,Entrega,VAN-354,Cargar vehículo
2660,Este,2025-07-03 04:19:00,Entrega,VAN-211,Ruta principal
2661,Norte,2025-07-03 04:20:00,Confirmación,VAN-911,Recoger pedido
2662,Este,2025-07-03 04:21:00,Ruta principal,VAN-514,Recoger pedido
2663,Sur,2025-07-03 04:22:00,Entrega,VAN-679,Ruta principal
2664,Centro,2025-07-03 04:23:00,Ruta principal,VAN-558,Confirmación
2665,Centro,2025-07-03 04:24:00,Entrega,VAN-206,Cargar vehículo
2666,Centro,2025-07-03 04:25:00,Confirmación,VAN-690,Entrega
2667,Norte,2025-07-03 04:26:00,Confirmación,VAN-490,Recoger pedido
2668,Sur,2025-07-03 04:27:00,Confirmación,VAN-367,Ruta principal
2669,Oeste,2025-07-03 04:28:00,Recoger pedido,VAN-214,Entrega
2670,Oeste,2025-07-03 04:29:00,Recoger pedido,VAN-816,Entrega
2671,Sur,2025-07-03 04:30:00,Recoger pedido,VAN-981,Cargar vehículo
2672,Centro,2025-07-03 04:31:00,Recoger pedido,VAN-172,Cargar vehículo
2673,Oeste,2025-07-03 04:32:00,Entrega,VAN-189,Entrega
2674,Norte,2025-07-03 04:33:00,Cargar vehículo,VAN-594,Recoger pedido
2675,Sur,2025-07-03 04:34:00,Entrega,VAN-618,Confirmación
2676,Oeste,2025-07-03 04:35:00,Recoger pedido,VAN-816,Recoger pedido
2677,Oeste,2025-07-03 04:36:00,Entrega,VAN-860,Recoger pedido
2678,Norte,2025-07-03 04:37:00,Entrega,VAN-521,Ruta principal
2679,Oeste,2025-07-03 04:38:00,Ruta principal,VAN-379,Recoger pedido
2680,Sur,2025-07-03 04:39:00,Recoger pedido,VAN-157,Recoger pedido
2681,Centro,2025-07-03 04:40:00,Ruta principal,VAN-667,Confirmación
2682,Oeste,2025-07-03 04:41:00,Recoger pedido,VAN-684,Cargar vehículo
2683,Centro,2025-07-03 04:42:00,Entrega,VAN-782,Entrega
2684,Centro,2025-07-03 04:43:00,Confirmación,VAN-760,Recoger pedido
2685,Centro,2025-07-03 04:44:00,Ruta principal,VAN-677,Confirmación
2686,Norte,2025-07-03 04:45:00,Ruta principal,VAN-787,Entrega
2687,Sur,2025-07-03 04:46:00,Recoger pedido,VAN-141,Recoger pedido
2688,Norte,2025-07-03 04:47:00,Cargar vehículo,VAN-705,Ruta principal
2689,Sur,2025-07-03 04:48:00,Entrega,VAN-832,Confirmación
2690,Este,2025-07-03 04:49:00,Cargar vehículo,VAN-885,Recoger pedido
2691,Oeste,2025-07-03 04:50:00,Recoger pedido,VAN-438,Ruta principal
2692,Este,2025-07-03 04:51:00,Confirmación,VAN-642,Ruta principal
2693,Este,2025-07-03 04:52:00,Ruta principal,VAN-411,Cargar vehículo
2694,Este,2025-07-03 04:53:00,Ruta principal,VAN-385,Confirmación
2695,Sur,2025-07-03 04:54:00,Ruta principal,VAN-706,Entrega
2696,Centro,2025-07-03 04:55:00,Confirmación,VAN-391,Cargar vehículo
2697,Centro,2025-07-03 04:56:00,Cargar vehículo,VAN-214,Entrega
2698,Este,2025-07-03 04:57:00,Confirmación,VAN-447,Cargar vehículo
2699,Oeste,2025-07-03 04:58:00,Entrega,VAN-529,Entrega
2700,Sur,2025-07-03 04:59:00,Entrega,VAN-154,Recoger pedido
2701,Centro,2025-07-03 05:00:00,Ruta principal,VAN-498,Entrega
2702,Centro,2025-07-03 05:01:00,Cargar vehículo,VAN-681,Ruta principal
2703,Sur,2025-07-03 05:02:00,Ruta principal,VAN-843,Entrega
2704,Centro,2025-07-03 05:03:00,Entrega,VAN-313,Cargar vehículo
2705,Oeste,2025-07-03 05:04:00,Entrega,VAN-520,Entrega
2706,Centro,2025-07-03 05:05:00,Ruta principal,VAN-987,Cargar vehículo
2707,Sur,2025-07-03 05:06:00,Cargar vehículo,VAN-204,Recoger pedido
2708,Centro,2025-07-03 05:07:00,Entrega,VAN-920,Ruta principal
2709,Oeste,2025-07-03 05:08:00,Cargar vehículo,VAN-146,Recoger pedido
2710,Sur,2025-07-03 05:09:00,Confirmación,VAN-196,Recoger pedido
2711,Sur,2025-07-03 05:10:00,Recoger pedido,VAN-170,Cargar vehículo
2712,Sur,2025-07-03 05:11:00,Cargar vehículo,VAN-398,Entrega
2713,Sur,2025-07-03 05:12:00,Cargar vehículo,VAN-295,Recoger pedido
2714,Oeste,2025-07-03 05:13:00,Recoger pedido,VAN-979,Ruta principal
2715,Norte,2025-07-03 05:14:00,Recoger pedido,VAN-812,Confirmación
2716,Norte,2025-07-03 05:15:00,Entrega,VAN-314,Cargar vehículo
2717,Norte,2025-07-03 05:16:00,Entrega,VAN-489,Ruta principal
2718,Oeste,2025-07-03 05:17:00,Recoger pedido,VAN-889,Recoger pedido
2719,Sur,2025-07-03 05:18:00,Entrega,VAN-406,Entrega
2720,Sur,2025-07-03 05:19:00,Ruta principal,VAN-802,Entrega
2721,Este,2025-07-03 05:20:00,Entrega,VAN-882,Entrega
2722,Sur,2025-07-03 05:21:00,Cargar vehículo,VAN-259,Entrega
2723,Centro,2025-07-03 05:22:00,Ruta principal,VAN-479,Ruta principal
2724,Centro,2025-07-03 05:23:00,Cargar vehículo,VAN-475,Entrega
2725,Este,2025-07-03 05:24:00,Cargar vehículo,VAN-997,Ruta principal
2726,Sur,2025-07-03 05:25:00,Recoger pedido,VAN-454,Entrega
2727,Norte,2025-07-03 05:26:00,Recoger pedido,VAN-509,Entrega
2728,Sur,2025-07-03 05:27:00,Recoger pedido,VAN-955,Cargar vehículo
2729,Sur,2025-07-03 05:28:00,Recoger pedido,VAN-447,Cargar vehículo
2730,Sur,2025-07-03 05:29:00,Recoger pedido,VAN-157,Entrega
2731,Este,2025-07-03 05:30:00,Entrega,VAN-480,Recoger pedido
2732,Oeste,2025-07-03 05:31:00,Entrega,VAN-222,Confirmación
2733,Este,2025-07-03 05:32:00,Ruta principal,VAN-459,Cargar vehículo
2734,Centro,2025-07-03 05:33:00,Cargar vehículo,VAN-885,Entrega
2735,Norte,2025-07-03 05:34:00,Recoger pedido,VAN-982,Cargar vehículo
2736,Este,2025-07-03 05:35:00,Ruta principal,VAN-724,Recoger pedido
2737,Oeste,2025-07-03 05:36:00,Ruta principal,VAN-498,Entrega
2738,Este,2025-07-03 05:37:00,Recoger pedido,VAN-619,Cargar vehículo
2739,Este,2025-07-03 05:38:00,Recoger pedido,VAN-549,Ruta principal
2740,Este,2025-07-03 05:39:00,Recoger pedido,VAN-454,Cargar vehículo
2741,Centro,2025-07-03 05:40:00,Cargar vehículo,VAN-772,Recoger pedido
2742,Sur,2025-07-03 05:41:00,Recoger pedido,VAN-839,Recoger pedido
2743,Este,2025-07-03 05:42:00,Recoger pedido,VAN-403,Cargar vehículo
2744,Este,2025-07-03 05:43:00,Confirmación,VAN-584,Ruta principal
2745,Sur,2025-07-03 05:44:00,Ruta principal,VAN-181,Cargar vehículo
2746,Oeste,2025-07-03 05:45:00,Confirmación,VAN-596,Cargar vehículo
2747,Norte,2025-07-03 05:46:00,Cargar vehículo,VAN-440,Ruta principal
2748,Centro,2025-07-03 05:47:00,Entrega,VAN-194,Cargar vehículo
2749,Este,2025-07-03 05:48:00,Ruta principal,VAN-216,Confirmación
2750,Este,2025-07-03 05:49:00,Ruta principal,VAN-569,Recoger pedido
2751,Centro,2025-07-03 05:50:00,Entrega,VAN-192,Entrega
2752,Oeste,2025-07-03 05:51:00,Entrega,VAN-698,Cargar vehículo
2753,Centro,2025-07-03 05:52:00,Confirmación,VAN-669,Cargar vehículo
2754,Este,2025-07-03 05:53:00,Entrega,VAN-635,Entrega
2755,Este,2025-07-03 05:54:00,Cargar vehículo,VAN-636,Recoger pedido
2756,Centro,2025-07-03 05:55:00,Cargar vehículo,VAN-519,Confirmación
2757,Oeste,2025-07-03 05:56:00,Recoger pedido,VAN-268,Confirmación
2758,Sur,2025-07-03 05:57:00,Cargar vehículo,VAN-646,Recoger pedido
2759,Norte,2025-07-03 05:58:00,Entrega,VAN-123,Ruta principal
2760,Sur,2025-07-03 05:59:00,Recoger pedido,VAN-190,Recoger pedido
2761,Centro,2025-07-03 06:00:00,Entrega,VAN-931,Entrega
2762,Norte,2025-07-03 06:01:00,Confirmación,VAN-658,Recoger pedido
2763,Norte,2025-07-03 06:02:00,Entrega,VAN-209,Cargar vehículo
2764,Norte,2025-07-03 06:03:00,Entrega,VAN-264,Confirmación
2765,Oeste,2025-07-03 06:04:00,Cargar vehículo,VAN-996,Recoger pedido
2766,Centro,2025-07-03 06:05:00,Recoger pedido,VAN-296,Cargar vehículo
2767,Norte,2025-07-03 06:06:00,Cargar vehículo,VAN-522,Confirmación
2768,Este,2025-07-03 06:07:00,Recoger pedido,VAN-193,Recoger pedido
2769,Oeste,2025-07-03 06:08:00,Recoger pedido,VAN-377,Recoger pedido
2770,Centro,2025-07-03 06:09:00,Ruta principal,VAN-475,Recoger pedido
2771,Norte,2025-07-03 06:10:00,Confirmación,VAN-541,Confirmación
2772,Centro,2025-07-03 06:11:00,Cargar vehículo,VAN-680,Confirmación
2773,Centro,2025-07-03 06:12:00,Cargar vehículo,VAN-823,Cargar vehículo
2774,Norte,2025-07-03 06:13:00,Confirmación,VAN-510,Ruta principal
2775,Sur,2025-07-03 06:14:00,Entrega,VAN-678,Recoger pedido
2776,Este,2025-07-03 06:15:00,Entrega,VAN-927,Confirmación
2777,Oeste,2025-07-03 06:16:00,Entrega,VAN-402,Ruta principal
2778,Oeste,2025-07-03 06:17:00,Ruta principal,VAN-949,Cargar vehículo
2779,Sur,2025-07-03 06:18:00,Confirmación,VAN-893,Entrega
2780,Norte,2025-07-03 06:19:00,Cargar vehículo,VAN-630,Cargar vehículo
2781,Centro,2025-07-03 06:20:00,Cargar vehículo,VAN-272,Recoger pedido
2782,Este,2025-07-03 06:21:00,Entrega,VAN-705,Confirmación
2783,Sur,2025-07-03 06:22:00,Confirmación,VAN-813,Ruta principal
2784,Norte,2025-07-03 06:23:00,Confirmación,VAN-248,Cargar vehículo
2785,Este,2025-07-03 06:24:00,Cargar vehículo,VAN-554,Ruta principal
2786,Sur,2025-07-03 06:25:00,Entrega,VAN-584,Ruta principal
2787,Sur,2025-07-03 06:26:00,Entrega,VAN-692,Cargar vehículo
2788,Norte,2025-07-03 06:27:00,Entrega,VAN-834,Confirmación
2789,Sur,2025-07-03 06:28:00,Confirmación,VAN-519,Cargar vehículo
2790,Norte,2025-07-03 06:29:00,Recoger pedido,VAN-340,Entrega
2791,Norte,2025-07-03 06:30:00,Recoger pedido,VAN-546,Cargar vehículo
2792,Sur,2025-07-03 06:31:00,Ruta principal,VAN-848,Entrega
2793,Oeste,2025-07-03 06:32:00,Entrega,VAN-188,Cargar vehículo
2794,Oeste,2025-07-03 06:33:00,Confirmación,VAN-720,Ruta principal
2795,Centro,2025-07-03 06:34:00,Entrega,VAN-986,Ruta principal
2796,Sur,2025-07-03 06:35:00,Confirmación,VAN-512,Entrega
2797,Norte,2025-07-03 06:36:00,Cargar vehículo,VAN-637,Ruta principal
2798,Norte,2025-07-03 06:37:00,Confirmación,VAN-895,Cargar vehículo
2799,Este,2025-07-03 06:38:00,Entrega,VAN-764,Confirmación
2800,Norte,2025-07-03 06:39:00,Entrega,VAN-226,Entrega
2801,Sur,2025-07-03 06:40:00,Ruta principal,VAN-668,Cargar vehículo
2802,Centro,2025-07-03 06:41:00,Recoger pedido,VAN-862,Entrega
2803,Centro,2025-07-03 06:42:00,Recoger pedido,VAN-573,Cargar vehículo
2804,Norte,2025-07-03 06:43:00,Confirmación,VAN-593,Confirmación
2805,Este,2025-07-03 06:44:00,Recoger pedido,VAN-638,Confirmación
2806,Oeste,2025-07-03 06:45:00,Entrega,VAN-179,Entrega
2807,Norte,2025-07-03 06:46:00,Cargar vehículo,VAN-411,Entrega
2808,Oeste,2025-07-03 06:47:00,Cargar vehículo,VAN-723,Confirmación
2809,Norte,2025-07-03 06:48:00,Confirmación,VAN-469,Ruta principal
2810,Sur,2025-07-03 06:49:00,Entrega,VAN-149,Ruta principal
2811,Norte,2025-07-03 06:50:00,Confirmación,VAN-453,Confirmación
2812,Norte,2025-07-03 06:51:00,Recoger pedido,VAN-389,Confirmación
2813,Norte,2025-07-03 06:52:00,Cargar vehículo,VAN-842,Ruta principal
2814,Oeste,2025-07-03 06:53:00,Confirmación,VAN-969,Cargar vehículo
2815,Este,2025-07-03 06:54:00,Ruta principal,VAN-713,Recoger pedido
2816,Oeste,2025-07-03 06:55:00,Cargar vehículo,VAN-304,Confirmación
2817,Sur,2025-07-03 06:56:00,Recoger pedido,VAN-936,Confirmación
2818,Sur,2025-07-03 06:57:00,Recoger pedido,VAN-627,Recoger pedido
2819,Sur,2025-07-03 06:58:00,Confirmación,VAN-244,Confirmación
2820,Sur,2025-07-03 06:59:00,Confirmación,VAN-391,Entrega
2821,Sur,2025-07-03 07:00:00,Entrega,VAN-191,Entrega
2822,Oeste,2025-07-03 07:01:00,Ruta principal,VAN-768,Recoger pedido
2823,Este,2025-07-03 07:02:00,Confirmación,VAN-215,Recoger pedido
2824,Centro,2025-07-03 07:03:00,Recoger pedido,VAN-615,Ruta principal
2825,Norte,2025-07-03 07:04:00,Confirmación,VAN-330,Recoger pedido
2826,Norte,2025-07-03 07:05:00,Confirmación,VAN-657,Entrega
2827,Sur,2025-07-03 07:06:00,Confirmación,VAN-736,Cargar vehículo
2828,Este,2025-07-03 07:07:00,Entrega,VAN-605,Entrega
2829,Norte,2025-07-03 07:08:00,Recoger pedido,VAN-288,Recoger pedido
2830,Oeste,2025-07-03 07:09:00,Cargar vehículo,VAN-991,Entrega
2831,Oeste,2025-07-03 07:10:00,Ruta principal,VAN-695,Confirmación
2832,Sur,2025-07-03 07:11:00,Confirmación,VAN-301,Ruta principal
2833,Norte,2025-07-03 07:12:00,Recoger pedido,VAN-404,Recoger pedido
2834,Este,2025-07-03 07:13:00,Entrega,VAN-923,Confirmación
2835,Sur,2025-07-03 07:14:00,Ruta principal,VAN-406,Confirmación
2836,Centro,2025-07-03 07:15:00,Cargar vehículo,VAN-298,Entrega
2837,Centro,2025-07-03 07:16:00,Confirmación,VAN-559,Entrega
2838,Sur,2025-07-03 07:17:00,Ruta principal,VAN-740,Confirmación
2839,Este,2025-07-03 07:18:00,Ruta principal,VAN-191,Cargar vehículo
2840,Sur,2025-07-03 07:19:00,Entrega,VAN-330,Entrega
2841,Centro,2025-07-03 07:20:00,Recoger pedido,VAN-731,Entrega
2842,Centro,2025-07-03 07:21:00,Recoger pedido,VAN-119,Confirmación
2843,Oeste,2025-07-03 07:22:00,Entrega,VAN-625,Recoger pedido
2844,Centro,2025-07-03 07:23:00,Recoger pedido,VAN-165,Ruta principal
2845,Norte,2025-07-03 07:24:00,Ruta principal,VAN-849,Cargar vehículo
2846,Centro,2025-07-03 07:25:00,Ruta principal,VAN-594,Cargar vehículo
2847,Centro,2025-07-03 07:26:00,Confirmación,VAN-954,Recoger pedido
2848,Este,2025-07-03 07:27:00,Confirmación,VAN-292,Recoger pedido
2849,Centro,2025-07-03 07:28:00,Ruta principal,VAN-981,Ruta principal
2850,Oeste,2025-07-03 07:29:00,Ruta principal,VAN-324,Recoger pedido
2851,Este,2025-07-03 07:30:00,Ruta principal,VAN-356,Ruta principal
2852,Centro,2025-07-03 07:31:00,Confirmación,VAN-791,Cargar vehículo
2853,Este,2025-07-03 07:32:00,Cargar vehículo,VAN-418,Confirmación
2854,Norte,2025-07-03 07:33:00,Entrega,VAN-289,Recoger pedido
2855,Norte,2025-07-03 07:34:00,Entrega,VAN-159,Recoger pedido
2856,Este,2025-07-03 07:35:00,Recoger pedido,VAN-168,Cargar vehículo
2857,Oeste,2025-07-03 07:36:00,Entrega,VAN-712,Recoger pedido
2858,Oeste,2025-07-03 07:37:00,Cargar vehículo,VAN-729,Ruta principal
2859,Norte,2025-07-03 07:38:00,Cargar vehículo,VAN-147,Ruta principal
2860,Sur,2025-07-03 07:39:00,Entrega,VAN-775,Ruta principal
2861,Sur,2025-07-03 07:40:00,Recoger pedido,VAN-915,Entrega
2862,Oeste,2025-07-03 07:41:00,Entrega,VAN-954,Recoger pedido
2863,Este,2025-07-03 07:42:00,Recoger pedido,VAN-657,Ruta principal
2864,Norte,2025-07-03 07:43:00,Ruta principal,VAN-638,Cargar vehículo
2865,Sur,2025-07-03 07:44:00,Entrega,VAN-664,Recoger pedido
2866,Norte,2025-07-03 07:45:00,Ruta principal,VAN-361,Ruta principal
2867,Oeste,2025-07-03 07:46:00,Entrega,VAN-816,Recoger pedido
2868,Sur,2025-07-03 07:47:00,Cargar vehículo,VAN-415,Recoger pedido
2869,Norte,2025-07-03 07:48:00,Recoger pedido,VAN-817,Recoger pedido
2870,Sur,2025-07-03 07:49:00,Entrega,VAN-391,Confirmación
2871,Norte,2025-07-03 07:50:00,Ruta principal,VAN-220,Cargar vehículo
2872,Centro,2025-07-03 07:51:00,Confirmación,VAN-673,Cargar vehículo
2873,Oeste,2025-07-03 07:52:00,Entrega,VAN-668,Cargar vehículo
2874,Norte,2025-07-03 07:53:00,Confirmación,VAN-696,Entrega
2875,Este,2025-07-03 07:54:00,Confirmación,VAN-801,Recoger pedido
2876,Centro,2025-07-03 07:55:00,Entrega,VAN-544,Ruta principal
2877,Norte,2025-07-03 07:56:00,Entrega,VAN-325,Recoger pedido
2878,Centro,2025-07-03 07:57:00,Confirmación,VAN-242,Entrega
2879,Este,2025-07-03 07:58:00,Entrega,VAN-913,Cargar vehículo
2880,Sur,2025-07-03 07:59:00,Confirmación,VAN-290,Confirmación
2881,Este,2025-07-03 08:00:00,Confirmación,VAN-851,Entrega
2882,Sur,2025-07-03 08:01:00,Cargar vehículo,VAN-437,Ruta principal
2883,Centro,2025-07-03 08:02:00,Recoger pedido,VAN-861,Entrega
2884,Norte,2025-07-03 08:03:00,Entrega,VAN-457,Entrega
2885,Norte,2025-07-03 08:04:00,Confirmación,VAN-774,Recoger pedido
2886,Centro,2025-07-03 08:05:00,Ruta principal,VAN-616,Confirmación
2887,Sur,2025-07-03 08:06:00,Recoger pedido,VAN-436,Entrega
2888,Sur,2025-07-03 08:07:00,Ruta principal,VAN-679,Recoger pedido
2889,Norte,2025-07-03 08:08:00,Cargar vehículo,VAN-687,Confirmación
2890,Centro,2025-07-03 08:09:00,Confirmación,VAN-962,Entrega
2891,Norte,2025-07-03 08:10:00,Recoger pedido,VAN-979,Ruta principal
2892,Oeste,2025-07-03 08:11:00,Confirmación,VAN-712,Recoger pedido
2893,Centro,2025-07-03 08:12:00,Recoger pedido,VAN-719,Recoger pedido
2894,Centro,2025-07-03 08:13:00,Entrega,VAN-793,Recoger pedido
2895,Centro,2025-07-03 08:14:00,Confirmación,VAN-360,Confirmación
2896,Norte,2025-07-03 08:15:00,Entrega,VAN-586,Ruta principal
2897,Oeste,2025-07-03 08:16:00,Cargar vehículo,VAN-347,Ruta principal
2898,Oeste,2025-07-03 08:17:00,Confirmación,VAN-624,Ruta principal
2899,Este,2025-07-03 08:18:00,Recoger pedido,VAN-156,Cargar vehículo
2900,Centro,2025-07-03 08:19:00,Entrega,VAN-353,Recoger pedido
2901,Este,2025-07-03 08:20:00,Recoger pedido,VAN-655,Entrega
2902,Norte,2025-07-03 08:21:00,Ruta principal,VAN-200,Ruta principal
2903,Norte,2025-07-03 08:22:00,Recoger pedido,VAN-924,Ruta principal
2904,Sur,2025-07-03 08:23:00,Ruta principal,VAN-768,Entrega
2905,Este,2025-07-03 08:24:00,Recoger pedido,VAN-944,Ruta principal
2906,Norte,2025-07-03 08:25:00,Ruta principal,VAN-384,Recoger pedido
2907,Oeste,2025-07-03 08:26:00,Confirmación,VAN-441,Entrega
2908,Oeste,2025-07-03 08:27:00,Cargar vehículo,VAN-471,Cargar vehículo
2909,Norte,2025-07-03 08:28:00,Ruta principal,VAN-306,Ruta principal
2910,Norte,2025-07-03 08:29:00,Confirmación,VAN-786,Entrega
2911,Oeste,2025-07-03 08:30:00,Ruta principal,VAN-870,Entrega
2912,Sur,2025-07-03 08:31:00,Cargar vehículo,VAN-371,Recoger pedido
2913,Centro,2025-07-03 08:32:00,Confirmación,VAN-332,Cargar vehículo
2914,Centro,2025-07-03 08:33:00,Ruta principal,VAN-174,Ruta principal
2915,Oeste,2025-07-03 08:34:00,Cargar vehículo,VAN-144,Entrega
2916,Norte,2025-07-03 08:35:00,Cargar vehículo,VAN-710,Entrega
2917,Este,2025-07-03 08:36:00,Cargar vehículo,VAN-699,Ruta principal
2918,Oeste,2025-07-03 08:37:00,Entrega,VAN-934,Ruta principal
2919,Norte,2025-07-03 08:38:00,Ruta principal,VAN-758,Recoger pedido
2920,Sur,2025-07-03 08:39:00,Confirmación,VAN-253,Confirmación
2921,Este,2025-07-03 08:40:00,Recoger pedido,VAN-842,Confirmación
2922,Centro,2025-07-03 08:41:00,Entrega,VAN-104,Confirmación
2923,Norte,2025-07-03 08:42:00,Recoger pedido,VAN-377,Entrega
2924,Oeste,2025-07-03 08:43:00,Confirmación,VAN-218,Recoger pedido
2925,Sur,2025-07-03 08:44:00,Entrega,VAN-308,Ruta principal
2926,Sur,2025-07-03 08:45:00,Confirmación,VAN-994,Recoger pedido
2927,Este,2025-07-03 08:46:00,Recoger pedido,VAN-711,Ruta principal
2928,Este,2025-07-03 08:47:00,Confirmación,VAN-441,Ruta principal
2929,Norte,2025-07-03 08:48:00,Entrega,VAN-236,Entrega
2930,Oeste,2025-07-03 08:49:00,Confirmación,VAN-119,Recoger pedido
2931,Sur,2025-07-03 08:50:00,Entrega,VAN-560,Entrega
2932,Centro,2025-07-03 08:51:00,Entrega,VAN-307,Cargar vehículo
2933,Sur,2025-07-03 08:52:00,Confirmación,VAN-446,Ruta principal
2934,Oeste,2025-07-03 08:53:00,Confirmación,VAN-371,Cargar vehículo
2935,Norte,2025-07-03 08:54:00,Entrega,VAN-634,Cargar vehículo
2936,Centro,2025-07-03 08:55:00,Cargar vehículo,VAN-114,Cargar vehículo
2937,Centro,2025-07-03 08:56:00,Recoger pedido,VAN-226,Confirmación
2938,Oeste,2025-07-03 08:57:00,Ruta principal,VAN-206,Recoger pedido
2939,Sur,2025-07-03 08:58:00,Cargar vehículo,VAN-717,Ruta principal
2940,Sur,2025-07-03 08:59:00,Confirmación,VAN-286,Recoger pedido
2941,Sur,2025-07-03 09:00:00,Entrega,VAN-774,Recoger pedido
2942,Sur,2025-07-03 09:01:00,Entrega,VAN-879,Cargar vehículo
2943,Norte,2025-07-03 09:02:00,Cargar vehículo,VAN-585,Confirmación
2944,Centro,2025-07-03 09:03:00,Recoger pedido,VAN-969,Recoger pedido
2945,Norte,2025-07-03 09:04:00,Entrega,VAN-665,Confirmación
2946,Oeste,2025-07-03 09:05:00,Recoger pedido,VAN-752,Cargar vehículo
2947,Centro,2025-07-03 09:06:00,Ruta principal,VAN-717,Ruta principal
2948,Oeste,2025-07-03 09:07:00,Ruta principal,VAN-982,Entrega
2949,Este,2025-07-03 09:08:00,Ruta principal,VAN-953,Entrega
2950,Sur,2025-07-03 09:09:00,Ruta principal,VAN-807,Ruta principal
2951,Oeste,2025-07-03 09:10:00,Confirmación,VAN-680,Cargar vehículo
2952,Este,2025-07-03 09:11:00,Recoger pedido,VAN-627,Entrega
2953,Sur,2025-07-03 09:12:00,Cargar vehículo,VAN-652,Confirmación
2954,Sur,2025-07-03 09:13:00,Recoger pedido,VAN-655,Confirmación
2955,Oeste,2025-07-03 09:14:00,Recoger pedido,VAN-446,Recoger pedido
2956,Norte,2025-07-03 09:15:00,Ruta principal,VAN-903,Entrega
2957,Centro,2025-07-03 09:16:00,Recoger pedido,VAN-594,Entrega
2958,Centro,2025-07-03 09:17:00,Entrega,VAN-990,Cargar vehículo
2959,Este,2025-07-03 09:18:00,Confirmación,VAN-597,Cargar vehículo
2960,Oeste,2025-07-03 09:19:00,Cargar vehículo,VAN-743,Cargar vehículo
2961,Sur,2025-07-03 09:20:00,Ruta principal,VAN-906,Cargar vehículo
2962,Sur,2025-07-03 09:21:00,Recoger pedido,VAN-141,Ruta principal
2963,Este,2025-07-03 09:22:00,Cargar vehículo,VAN-581,Recoger pedido
2964,Sur,2025-07-03 09:23:00,Entrega,VAN-534,Ruta principal
2965,Este,2025-07-03 09:24:00,Confirmación,VAN-362,Ruta principal
2966,Sur,2025-07-03 09:25:00,Ruta principal,VAN-857,Recoger pedido
2967,Norte,2025-07-03 09:26:00,Confirmación,VAN-941,Cargar vehículo
2968,Norte,2025-07-03 09:27:00,Entrega,VAN-413,Entrega
2969,Este,2025-07-03 09:28:00,Confirmación,VAN-935,Recoger pedido
2970,Este,2025-07-03 09:29:00,Confirmación,VAN-659,Ruta principal
2971,Este,2025-07-03 09:30:00,Entrega,VAN-566,Ruta principal
2972,Norte,2025-07-03 09:31:00,Ruta principal,VAN-154,Cargar vehículo
2973,Este,2025-07-03 09:32:00,Entrega,VAN-424,Ruta principal
2974,Sur,2025-07-03 09:33:00,Recoger pedido,VAN-576,Recoger pedido
2975,Este,2025-07-03 09:34:00,Confirmación,VAN-846,Cargar vehículo
2976,Norte,2025-07-03 09:35:00,Ruta principal,VAN-315,Entrega
2977,Oeste,2025-07-03 09:36:00,Entrega,VAN-691,Cargar vehículo
2978,Centro,2025-07-03 09:37:00,Entrega,VAN-976,Confirmación
2979,Oeste,2025-07-03 09:38:00,Recoger pedido,VAN-952,Cargar vehículo
2980,Norte,2025-07-03 09:39:00,Recoger pedido,VAN-762,Recoger pedido
2981,Oeste,2025-07-03 09:40:00,Ruta principal,VAN-116,Recoger pedido
2982,Norte,2025-07-03 09:41:00,Ruta principal,VAN-117,Entrega
2983,Sur,2025-07-03 09:42:00,Entrega,VAN-544,Confirmación
2984,Este,2025-07-03 09:43:00,Ruta principal,VAN-832,Confirmación
